"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 08, 2016","18,459.0","18,515.0","18,548.0","18,438.0","149.57K","-0.30%"
"Sep 09, 2016","18,041.0","18,455.0","18,462.0","18,016.0","178.68K","-2.26%"
"Sep 12, 2016","18,321.0","18,027.0","18,351.0","17,897.0","104.09K","1.55%"
"Sep 13, 2016","18,087.0","18,293.0","18,307.0","18,024.0","84.68K","-1.28%"
"Sep 14, 2016","18,000.0","18,108.0","18,160.0","17,988.0","45.82K","-0.48%"
"Sep 15, 2016","18,200.0","18,017.0","18,252.0","17,962.0","26.70K","1.11%"
"Sep 16, 2016","18,167.6","18,197.0","18,197.0","18,122.0","2.74K","-0.18%"
"Sep 19, 2016","18,052.0","18,058.0","18,171.0","18,004.0","122.94K","-0.64%"
"Sep 20, 2016","18,047.0","18,058.0","18,145.0","18,031.0","111.84K","-0.03%"
"Sep 21, 2016","18,218.0","18,037.0","18,225.0","18,011.0","189.57K","0.95%"
"Sep 22, 2016","18,299.0","18,215.0","18,366.0","18,193.0","128.68K","0.44%"
"Sep 23, 2016","18,190.0","18,297.0","18,309.0","18,165.0","104.66K","-0.60%"
"Sep 26, 2016","18,014.0","18,172.0","18,203.0","17,993.0","128.49K","-0.97%"
"Sep 27, 2016","18,139.0","18,011.0","18,152.0","17,959.0","153.63K","0.69%"
"Sep 28, 2016","18,238.0","18,127.0","18,260.0","18,090.0","155.61K","0.55%"
"Sep 29, 2016","18,097.0","18,232.0","18,279.0","17,999.0","194.37K","-0.77%"
"Sep 30, 2016","18,219.0","18,074.0","18,283.0","17,989.0","166.30K","0.67%"
"Oct 03, 2016","18,156.0","18,203.0","18,253.0","18,108.0","121.07K","-0.35%"
"Oct 04, 2016","18,092.0","18,164.0","18,229.0","18,022.0","207.37K","-0.35%"
"Oct 05, 2016","18,200.0","18,085.0","18,234.0","18,054.0","137.42K","0.60%"
"Oct 06, 2016","18,199.0","18,192.0","18,223.0","18,076.0","130.21K","-0.01%"
"Oct 07, 2016","18,157.0","18,192.0","18,251.0","18,061.0","191.03K","-0.23%"
"Oct 10, 2016","18,259.0","18,182.0","18,320.0","18,171.0","106.06K","0.56%"
"Oct 11, 2016","18,070.0","18,264.0","18,276.0","17,968.0","190.87K","-1.04%"
"Oct 12, 2016","18,053.0","18,056.0","18,121.0","17,991.0","146.99K","-0.09%"
"Oct 13, 2016","18,021.0","18,019.0","18,050.0","17,868.0","185.06K","-0.18%"
"Oct 14, 2016","18,059.0","18,017.0","18,177.0","17,988.0","170.63K","0.21%"
"Oct 17, 2016","18,013.0","18,050.0","18,082.0","17,973.0","137.63K","-0.25%"
"Oct 18, 2016","18,064.0","17,990.0","18,143.0","17,976.0","120.22K","0.28%"
"Oct 19, 2016","18,125.0","18,059.0","18,169.0","18,031.0","108.31K","0.34%"
"Oct 20, 2016","18,108.0","18,127.0","18,178.0","18,047.0","156.28K","-0.09%"
"Oct 21, 2016","18,066.0","18,095.0","18,115.0","17,965.0","144.87K","-0.23%"
"Oct 24, 2016","18,134.0","18,080.0","18,197.0","18,061.0","111.90K","0.38%"
"Oct 25, 2016","18,097.0","18,138.0","18,173.0","18,067.0","125.52K","-0.20%"
"Oct 26, 2016","18,128.0","18,073.0","18,156.0","17,975.0","186.08K","0.17%"
"Oct 27, 2016","18,082.0","18,127.0","18,183.0","18,065.0","181.63K","-0.25%"
"Oct 28, 2016","18,098.0","18,096.0","18,173.0","18,010.0","278.90K","0.09%"
"Oct 31, 2016","18,062.0","18,065.0","18,147.0","18,032.0","133.45K","-0.20%"
"Nov 01, 2016","17,939.0","18,080.0","18,126.0","17,856.0","228.08K","-0.68%"
"Nov 02, 2016","17,881.0","17,935.0","17,960.0","17,825.0","200.70K","-0.32%"
"Nov 03, 2016","17,852.0","17,862.0","17,935.0","17,821.0","155.40K","-0.16%"
"Nov 04, 2016","17,805.0","17,844.0","17,901.0","17,799.0","196.12K","-0.26%"
"Nov 07, 2016","18,192.0","18,000.0","18,209.0","17,983.0","172.03K","2.17%"
"Nov 08, 2016","18,285.0","18,188.0","18,345.0","18,129.0","162.22K","0.51%"
"Nov 09, 2016","18,532.0","18,304.0","18,590.0","17,418.0","651.87K","1.35%"
"Nov 10, 2016","18,786.0","18,533.0","18,821.0","18,492.0","339.15K","1.37%"
"Nov 11, 2016","18,787.0","18,765.0","18,833.0","18,682.0","205.16K","0.01%"
"Nov 14, 2016","18,822.0","18,806.0","18,918.0","18,762.0","212.52K","0.19%"
"Nov 15, 2016","18,880.0","18,821.0","18,885.0","18,756.0","146.31K","0.31%"
"Nov 16, 2016","18,833.0","18,874.0","18,914.0","18,793.0","129.35K","-0.25%"
"Nov 17, 2016","18,869.0","18,833.0","18,876.0","18,812.0","119.81K","0.19%"
"Nov 18, 2016","18,853.0","18,870.0","18,889.0","18,823.0","113.08K","-0.08%"
"Nov 21, 2016","18,910.0","18,852.0","18,929.0","18,834.0","112.69K","0.30%"
"Nov 22, 2016","18,995.0","18,919.0","19,012.0","18,912.0","115.57K","0.45%"
"Nov 23, 2016","19,054.0","19,000.0","19,060.0","18,975.0","120.48K","0.31%"
"Nov 24, 2016","19,102.0","19,047.0","19,119.0","19,033.0","-","0.25%"
"Nov 25, 2016","19,144.0","19,065.0","19,148.0","19,032.0","84.53K","0.22%"
"Nov 28, 2016","19,080.0","19,125.0","19,126.0","19,042.0","128.40K","-0.33%"
"Nov 29, 2016","19,115.0","19,087.0","19,132.0","19,059.0","119.18K","0.18%"
"Nov 30, 2016","19,132.0","19,119.0","19,215.0","19,100.0","162.27K","0.09%"
"Dec 01, 2016","19,197.0","19,143.0","19,205.0","19,113.0","186.01K","0.34%"
"Dec 02, 2016","19,158.0","19,189.0","19,193.0","19,133.0","136.56K","-0.20%"
"Dec 05, 2016","19,210.0","19,110.0","19,276.0","19,083.0","141.71K","0.27%"
"Dec 06, 2016","19,232.0","19,214.0","19,245.0","19,176.0","103.83K","0.11%"
"Dec 07, 2016","19,517.0","19,237.0","19,558.0","19,218.0","164.28K","1.48%"
"Dec 08, 2016","19,621.0","19,522.0","19,665.0","19,494.0","192.37K","0.53%"
"Dec 09, 2016","19,769.0","19,615.0","19,783.0","19,611.0","71.10K","0.75%"
"Dec 12, 2016","19,781.0","19,773.0","19,876.0","19,751.0","68.75K","0.06%"
"Dec 13, 2016","19,912.0","19,789.0","19,957.0","19,774.0","55.56K","0.66%"
"Dec 14, 2016","19,824.0","19,912.0","19,968.0","19,749.0","52.32K","-0.44%"
"Dec 15, 2016","19,863.0","19,823.0","19,955.0","19,779.0","41.66K","0.20%"
"Dec 16, 2016","19,918.4","19,881.0","19,913.0","19,860.0","4.66K","0.28%"
"Dec 19, 2016","19,837.0","19,800.0","19,860.0","19,792.0","87.04K","-0.41%"
"Dec 20, 2016","19,899.0","19,838.0","19,933.0","19,833.0","81.80K","0.31%"
"Dec 21, 2016","19,891.0","19,916.0","19,930.0","19,872.0","64.40K","-0.04%"
"Dec 22, 2016","19,873.0","19,875.0","19,899.0","19,830.0","71.71K","-0.09%"
"Dec 23, 2016","19,874.0","19,867.0","19,890.0","19,845.0","42.11K","0.01%"
"Dec 26, 2016","19,870.5","19,867.0","19,874.0","19,863.0","-","-0.02%"
"Dec 27, 2016","19,876.0","19,863.0","19,922.0","19,860.0","45.58K","0.03%"
"Dec 28, 2016","19,775.0","19,880.0","19,920.0","19,769.0","88.83K","-0.51%"
"Dec 29, 2016","19,759.0","19,779.0","19,817.0","19,729.0","86.35K","-0.08%"
"Dec 30, 2016","19,720.0","19,770.0","19,817.0","19,661.0","109.48K","-0.20%"
"Jan 02, 2017","19,780.0","19,772.5","19,795.0","19,772.5","-","0.30%"
"Jan 03, 2017","19,798.0","19,757.0","19,879.0","19,703.0","151.89K","0.09%"
"Jan 04, 2017","19,856.0","19,798.0","19,881.0","19,787.0","104.36K","0.29%"
"Jan 05, 2017","19,821.0","19,865.0","19,872.0","19,733.0","108.86K","-0.18%"
"Jan 06, 2017","19,897.0","19,821.0","19,925.0","19,760.0","121.92K","0.38%"
"Jan 09, 2017","19,828.0","19,887.0","19,922.0","19,816.0","85.83K","-0.35%"
"Jan 10, 2017","19,788.0","19,826.0","19,885.0","19,765.0","110.89K","-0.20%"
"Jan 11, 2017","19,877.0","19,798.0","19,904.0","19,757.0","185.27K","0.45%"
"Jan 12, 2017","19,803.0","19,880.0","19,882.0","19,692.0","151.82K","-0.37%"
"Jan 13, 2017","19,832.0","19,807.0","19,878.0","19,772.0","99.77K","0.15%"
"Jan 15, 2017","19,804.5","19,821.0","19,824.5","19,799.5","-","-0.14%"
"Jan 16, 2017","19,784.5","19,803.0","19,810.0","19,770.5","-","-0.10%"
"Jan 17, 2017","19,743.0","19,828.0","19,830.0","19,698.0","140.72K","-0.21%"
"Jan 18, 2017","19,735.0","19,746.0","19,791.0","19,669.0","121.03K","-0.04%"
"Jan 19, 2017","19,694.0","19,728.0","19,758.0","19,607.0","119.38K","-0.21%"
"Jan 20, 2017","19,745.0","19,652.0","19,779.0","19,652.0","150.97K","0.26%"
"Jan 23, 2017","19,735.0","19,746.0","19,771.0","19,666.0","129.85K","-0.05%"
"Jan 24, 2017","19,844.0","19,725.0","19,882.0","19,718.0","121.99K","0.55%"
"Jan 25, 2017","20,003.0","19,851.0","20,016.0","19,847.0","123.96K","0.80%"
"Jan 26, 2017","20,051.0","20,003.0","20,069.0","19,991.0","109.27K","0.24%"
"Jan 27, 2017","20,012.0","20,051.0","20,073.0","20,005.0","77.80K","-0.19%"
"Jan 30, 2017","19,888.0","19,969.0","19,993.0","19,800.0","148.34K","-0.62%"
"Jan 31, 2017","19,792.0","19,883.0","19,891.0","19,713.0","149.47K","-0.48%"
"Feb 01, 2017","19,816.0","19,814.0","19,896.0","19,774.0","133.90K","0.12%"
"Feb 02, 2017","19,821.0","19,826.0","19,851.0","19,735.0","130.39K","0.03%"
"Feb 03, 2017","19,986.0","19,818.0","20,007.0","19,783.0","132.98K","0.83%"
"Feb 06, 2017","19,972.0","19,992.0","20,021.0","19,932.0","108.43K","-0.07%"
"Feb 07, 2017","20,018.0","19,966.0","20,086.0","19,957.0","111.32K","0.23%"
"Feb 08, 2017","20,002.0","20,006.0","20,052.0","19,966.0","107.59K","-0.08%"
"Feb 09, 2017","20,136.0","20,010.0","20,158.0","19,982.0","113.83K","0.67%"
"Feb 10, 2017","20,223.0","20,133.0","20,248.0","20,127.0","99.92K","0.43%"
"Feb 13, 2017","20,383.0","20,233.0","20,396.0","20,226.0","106.39K","0.79%"
"Feb 14, 2017","20,482.0","20,382.0","20,496.0","20,346.0","120.45K","0.49%"
"Feb 15, 2017","20,623.0","20,482.0","20,632.0","20,468.0","133.21K","0.69%"
"Feb 16, 2017","20,594.0","20,617.0","20,626.0","20,536.0","137.89K","-0.14%"
"Feb 17, 2017","20,588.0","20,594.0","20,605.0","20,506.0","122.29K","-0.03%"
"Feb 19, 2017","20,580.0","20,578.5","20,586.0","20,572.5","-","-0.04%"
"Feb 20, 2017","20,633.0","20,579.0","20,671.5","20,568.5","-","0.26%"
"Feb 21, 2017","20,688.0","20,583.0","20,735.0","20,568.0","147.85K","0.27%"
"Feb 22, 2017","20,749.0","20,693.0","20,769.0","20,667.0","120.22K","0.29%"
"Feb 23, 2017","20,797.0","20,762.0","20,817.0","20,724.0","138.56K","0.23%"
"Feb 24, 2017","20,787.0","20,784.0","20,799.0","20,695.0","138.23K","-0.05%"
"Feb 27, 2017","20,813.0","20,777.0","20,834.0","20,748.0","122.65K","0.13%"
"Feb 28, 2017","20,807.0","20,808.0","20,834.0","20,769.0","113.24K","-0.03%"
"Mar 01, 2017","21,091.0","20,836.0","21,162.0","20,810.0","204.33K","1.36%"
"Mar 02, 2017","21,006.0","21,074.0","21,130.0","20,972.0","151.87K","-0.40%"
"Mar 03, 2017","20,981.0","20,984.0","21,037.0","20,926.0","135.15K","-0.12%"
"Mar 06, 2017","20,957.0","20,975.0","20,980.0","20,894.0","117.68K","-0.11%"
"Mar 07, 2017","20,913.0","20,925.0","20,965.0","20,893.0","113.94K","-0.21%"
"Mar 08, 2017","20,868.0","20,910.0","20,957.0","20,837.0","151.46K","-0.22%"
"Mar 09, 2017","20,869.0","20,859.0","20,907.0","20,781.0","178.61K","0.00%"
"Mar 10, 2017","20,892.0","20,876.0","21,021.0","20,829.0","110.72K","0.11%"
"Mar 13, 2017","20,888.0","20,886.0","20,926.0","20,850.0","53.34K","-0.02%"
"Mar 14, 2017","20,847.0","20,884.0","20,890.0","20,788.0","60.31K","-0.20%"
"Mar 15, 2017","20,944.0","20,858.0","20,978.0","20,851.0","44.29K","0.47%"
"Mar 16, 2017","20,940.0","20,930.0","21,028.0","20,893.0","25.42K","-0.02%"
"Mar 17, 2017","20,972.5","20,938.0","20,975.0","20,915.0","-","0.16%"
"Mar 20, 2017","20,868.0","20,851.0","20,901.0","20,824.0","104.84K","-0.50%"
"Mar 21, 2017","20,627.0","20,855.0","20,917.0","20,603.0","266.69K","-1.15%"
"Mar 22, 2017","20,596.0","20,600.0","20,633.0","20,525.0","208.62K","-0.15%"
"Mar 23, 2017","20,588.0","20,589.0","20,702.0","20,561.0","187.18K","-0.04%"
"Mar 24, 2017","20,575.0","20,599.0","20,674.0","20,476.0","180.19K","-0.06%"
"Mar 27, 2017","20,497.0","20,527.0","20,528.0","20,356.0","175.58K","-0.38%"
"Mar 28, 2017","20,625.0","20,525.0","20,678.0","20,459.0","158.90K","0.62%"
"Mar 29, 2017","20,601.0","20,635.0","20,663.0","20,563.0","103.59K","-0.12%"
"Mar 30, 2017","20,660.0","20,597.0","20,694.0","20,570.0","104.37K","0.29%"
"Mar 31, 2017","20,604.0","20,666.0","20,671.0","20,596.0","105.49K","-0.27%"
"Apr 03, 2017","20,590.0","20,599.0","20,648.0","20,451.0","151.67K","-0.07%"
"Apr 04, 2017","20,634.0","20,580.0","20,653.0","20,512.0","112.38K","0.21%"
"Apr 05, 2017","20,577.0","20,658.0","20,828.0","20,557.0","184.15K","-0.28%"
"Apr 06, 2017","20,605.0","20,571.0","20,690.0","20,512.0","159.51K","0.14%"
"Apr 07, 2017","20,599.0","20,620.0","20,669.0","20,462.0","166.43K","-0.03%"
"Apr 10, 2017","20,598.0","20,609.0","20,691.0","20,551.0","139.61K","-0.00%"
"Apr 11, 2017","20,593.0","20,606.0","20,623.0","20,448.0","191.21K","-0.02%"
"Apr 12, 2017","20,516.0","20,596.0","20,639.0","20,490.0","157.30K","-0.37%"
"Apr 13, 2017","20,414.0","20,498.0","20,549.0","20,388.0","161.54K","-0.50%"
"Apr 17, 2017","20,569.0","20,380.0","20,581.0","20,373.0","98.95K","0.76%"
"Apr 18, 2017","20,433.0","20,562.0","20,584.0","20,394.0","163.33K","-0.66%"
"Apr 19, 2017","20,335.0","20,424.0","20,486.0","20,311.0","134.88K","-0.48%"
"Apr 20, 2017","20,528.0","20,335.0","20,567.0","20,328.0","149.08K","0.95%"
"Apr 21, 2017","20,503.0","20,530.0","20,553.0","20,443.0","117.72K","-0.12%"
"Apr 24, 2017","20,696.0","20,599.0","20,732.0","20,599.0","135.56K","0.94%"
"Apr 25, 2017","20,945.0","20,696.0","20,967.0","20,686.0","126.51K","1.20%"
"Apr 26, 2017","20,905.0","20,930.0","21,010.0","20,900.0","164.80K","-0.19%"
"Apr 27, 2017","20,898.0","20,900.0","20,949.0","20,871.0","116.45K","-0.03%"
"Apr 28, 2017","20,874.0","20,896.0","20,929.0","20,859.0","89.49K","-0.11%"
"May 01, 2017","20,873.0","20,894.0","20,923.0","20,829.0","86.53K","-0.00%"
"May 02, 2017","20,865.0","20,871.0","20,894.0","20,836.0","75.16K","-0.04%"
"May 03, 2017","20,879.0","20,856.0","20,907.0","20,805.0","97.91K","0.07%"
"May 04, 2017","20,871.0","20,872.0","20,946.0","20,775.0","132.69K","-0.04%"
"May 05, 2017","20,954.0","20,876.0","20,972.0","20,813.0","95.62K","0.40%"
"May 08, 2017","20,941.0","21,001.0","21,010.0","20,902.0","83.34K","-0.06%"
"May 09, 2017","20,907.0","20,943.0","20,987.0","20,875.0","88.50K","-0.16%"
"May 10, 2017","20,893.0","20,891.0","20,935.0","20,841.0","95.70K","-0.07%"
"May 11, 2017","20,870.0","20,887.0","20,898.0","20,760.0","125.74K","-0.11%"
"May 12, 2017","20,848.0","20,873.0","20,878.0","20,826.0","83.76K","-0.11%"
"May 15, 2017","20,930.0","20,856.0","20,962.0","20,846.0","90.41K","0.39%"
"May 16, 2017","20,935.0","20,940.0","20,995.0","20,894.0","101.24K","0.02%"
"May 17, 2017","20,605.0","20,936.0","20,936.0","20,581.0","246.95K","-1.58%"
"May 18, 2017","20,644.0","20,566.0","20,740.0","20,474.0","284.80K","0.19%"
"May 19, 2017","20,787.0","20,640.0","20,837.0","20,622.0","154.50K","0.69%"
"May 22, 2017","20,878.0","20,788.0","20,893.0","20,766.0","99.25K","0.44%"
"May 23, 2017","20,915.0","20,888.0","20,941.0","20,837.0","101.97K","0.18%"
"May 24, 2017","20,985.0","20,907.0","20,998.0","20,894.0","95.79K","0.33%"
"May 25, 2017","21,063.0","20,997.0","21,095.0","20,987.0","113.07K","0.37%"
"May 26, 2017","21,066.0","21,055.0","21,076.0","21,020.0","78.29K","0.01%"
"May 28, 2017","21,075.5","21,073.0","21,086.5","21,065.5","-","0.05%"
"May 29, 2017","21,069.0","21,077.5","21,091.0","21,065.5","-","-0.03%"
"May 30, 2017","21,015.0","21,070.0","21,091.0","20,998.0","101.70K","-0.26%"
"May 31, 2017","21,002.0","21,020.0","21,060.0","20,929.0","128.42K","-0.06%"
"Jun 01, 2017","21,132.0","21,031.0","21,140.0","20,986.0","120.30K","0.62%"
"Jun 02, 2017","21,203.0","21,136.0","21,227.0","21,125.0","127.11K","0.34%"
"Jun 05, 2017","21,176.0","21,185.0","21,220.0","21,164.0","72.06K","-0.13%"
"Jun 06, 2017","21,156.0","21,177.0","21,185.0","21,114.0","114.81K","-0.09%"
"Jun 07, 2017","21,163.0","21,145.0","21,188.0","21,108.0","121.19K","0.03%"
"Jun 08, 2017","21,178.0","21,166.0","21,270.0","21,133.0","131.84K","0.07%"
"Jun 09, 2017","21,251.0","21,139.0","21,301.0","21,127.0","121.24K","0.34%"
"Jun 12, 2017","21,226.0","21,251.0","21,267.0","21,181.0","63.29K","-0.12%"
"Jun 13, 2017","21,322.0","21,225.0","21,336.0","21,220.0","55.55K","0.45%"
"Jun 14, 2017","21,371.0","21,322.0","21,388.0","21,289.0","34.52K","0.23%"
"Jun 15, 2017","21,363.0","21,363.0","21,375.0","21,263.0","41.59K","-0.04%"
"Jun 16, 2017","21,360.1","21,363.0","21,414.0","21,341.0","3.47K","-0.01%"
"Jun 19, 2017","21,461.0","21,367.0","21,480.0","21,349.0","107.50K","0.47%"
"Jun 20, 2017","21,437.0","21,471.0","21,494.0","21,416.0","114.96K","-0.11%"
"Jun 21, 2017","21,378.0","21,422.0","21,450.0","21,341.0","144.47K","-0.28%"
"Jun 22, 2017","21,348.0","21,362.0","21,408.0","21,342.0","100.30K","-0.14%"
"Jun 23, 2017","21,339.0","21,350.0","21,376.0","21,282.0","106.19K","-0.04%"
"Jun 26, 2017","21,368.0","21,320.0","21,454.0","21,308.0","117.06K","0.14%"
"Jun 27, 2017","21,291.0","21,365.0","21,389.0","21,265.0","165.48K","-0.36%"
"Jun 28, 2017","21,402.0","21,268.0","21,437.0","21,253.0","157.39K","0.52%"
"Jun 29, 2017","21,255.0","21,427.0","21,451.0","21,138.0","239.97K","-0.69%"
"Jun 30, 2017","21,300.0","21,264.0","21,366.0","21,232.0","147.37K","0.21%"
"Jul 03, 2017","21,436.0","21,306.0","21,508.0","21,306.0","93.48K","0.64%"
"Jul 04, 2017","21,421.5","21,460.5","21,472.5","21,404.5","-","-0.07%"
"Jul 05, 2017","21,422.0","21,420.0","21,473.0","21,348.0","159.87K","0.00%"
"Jul 06, 2017","21,280.0","21,420.0","21,441.0","21,257.0","143.72K","-0.66%"
"Jul 07, 2017","21,370.0","21,279.0","21,377.0","21,264.0","106.49K","0.42%"
"Jul 10, 2017","21,359.0","21,359.0","21,401.0","21,315.0","88.38K","-0.05%"
"Jul 11, 2017","21,367.0","21,352.0","21,389.0","21,226.0","131.43K","0.04%"
"Jul 12, 2017","21,483.0","21,381.0","21,531.0","21,359.0","120.42K","0.54%"
"Jul 13, 2017","21,509.0","21,483.0","21,519.0","21,459.0","76.75K","0.12%"
"Jul 14, 2017","21,595.0","21,515.0","21,628.0","21,470.0","101.19K","0.40%"
"Jul 17, 2017","21,581.0","21,596.0","21,621.0","21,561.0","77.04K","-0.06%"
"Jul 18, 2017","21,520.0","21,589.0","21,609.0","21,416.0","115.61K","-0.28%"
"Jul 19, 2017","21,596.0","21,518.0","21,605.0","21,503.0","75.84K","0.35%"
"Jul 20, 2017","21,581.0","21,581.0","21,624.0","21,525.0","99.14K","-0.07%"
"Jul 21, 2017","21,518.0","21,579.0","21,590.0","21,451.0","98.87K","-0.29%"
"Jul 24, 2017","21,499.0","21,515.0","21,529.0","21,444.0","77.34K","-0.09%"
"Jul 25, 2017","21,560.0","21,495.0","21,640.0","21,482.0","115.42K","0.28%"
"Jul 26, 2017","21,646.0","21,563.0","21,687.0","21,547.0","103.28K","0.40%"
"Jul 27, 2017","21,743.0","21,636.0","21,750.0","21,632.0","145.89K","0.45%"
"Jul 28, 2017","21,775.0","21,740.0","21,784.0","21,684.0","106.34K","0.15%"
"Jul 31, 2017","21,842.0","21,775.0","21,876.0","21,749.0","94.74K","0.31%"
"Aug 01, 2017","21,904.0","21,857.0","21,961.0","21,850.0","104.87K","0.28%"
"Aug 02, 2017","21,957.0","21,932.0","22,025.0","21,912.0","98.54K","0.24%"
"Aug 03, 2017","21,974.0","21,972.0","21,989.0","21,928.0","85.53K","0.08%"
"Aug 04, 2017","22,017.0","21,981.0","22,046.0","21,956.0","99.37K","0.20%"
"Aug 07, 2017","22,062.0","22,022.0","22,081.0","22,019.0","58.49K","0.20%"
"Aug 08, 2017","22,030.0","22,066.0","22,132.0","22,009.0","108.18K","-0.15%"
"Aug 09, 2017","22,018.0","22,023.0","22,031.0","21,961.0","142.07K","-0.05%"
"Aug 10, 2017","21,836.0","22,029.0","22,034.0","21,799.0","209.51K","-0.83%"
"Aug 11, 2017","21,848.0","21,817.0","21,884.0","21,790.0","147.34K","0.05%"
"Aug 14, 2017","21,952.0","21,851.0","21,988.0","21,851.0","104.81K","0.48%"
"Aug 15, 2017","21,977.0","21,957.0","22,034.0","21,942.0","100.76K","0.11%"
"Aug 16, 2017","22,011.0","21,988.0","22,067.0","21,969.0","108.64K","0.15%"
"Aug 17, 2017","21,733.0","22,015.0","22,019.0","21,690.0","193.64K","-1.26%"
"Aug 18, 2017","21,679.0","21,716.0","21,773.0","21,622.0","181.90K","-0.25%"
"Aug 21, 2017","21,692.0","21,689.0","21,720.0","21,579.0","128.74K","0.06%"
"Aug 22, 2017","21,886.0","21,699.0","21,897.0","21,694.0","121.88K","0.89%"
"Aug 23, 2017","21,795.0","21,886.0","21,900.0","21,779.0","129.59K","-0.42%"
"Aug 24, 2017","21,786.0","21,793.0","21,863.0","21,745.0","131.40K","-0.04%"
"Aug 25, 2017","21,809.0","21,798.0","21,893.0","21,757.0","116.02K","0.11%"
"Aug 28, 2017","21,791.0","21,802.0","21,859.0","21,750.0","89.95K","-0.08%"
"Aug 29, 2017","21,874.0","21,751.0","21,879.0","21,644.0","159.95K","0.38%"
"Aug 30, 2017","21,871.0","21,872.0","21,959.0","21,832.0","115.73K","-0.01%"
"Aug 31, 2017","21,950.0","21,886.0","21,985.0","21,874.0","114.41K","0.36%"
"Sep 01, 2017","21,980.0","21,976.0","22,037.0","21,966.0","87.13K","0.14%"
"Sep 03, 2017","21,919.0","21,883.0","21,931.0","21,881.0","-","-0.28%"
"Sep 04, 2017","21,939.0","21,918.5","21,948.0","21,898.0","-","0.09%"
"Sep 05, 2017","21,764.0","21,885.0","21,948.0","21,703.0","211.62K","-0.80%"
"Sep 06, 2017","21,812.0","21,781.0","21,844.0","21,740.0","134.47K","0.22%"
"Sep 07, 2017","21,804.0","21,800.0","21,853.0","21,747.0","150.01K","-0.04%"
"Sep 08, 2017","21,812.0","21,800.0","21,844.0","21,713.0","103.11K","0.04%"
"Sep 11, 2017","22,053.0","21,848.0","22,077.0","21,848.0","69.54K","1.10%"
"Sep 12, 2017","22,124.0","22,066.0","22,135.0","22,055.0","40.74K","0.32%"
"Sep 13, 2017","22,149.0","22,130.0","22,157.0","22,089.0","35.41K","0.11%"
"Sep 14, 2017","22,216.0","22,155.0","22,242.0","22,112.0","26.36K","0.30%"
"Sep 15, 2017","22,234.0","22,134.0","22,235.0","22,133.5","-","0.08%"
"Sep 18, 2017","22,299.0","22,227.0","22,314.0","22,223.0","106.60K","0.29%"
"Sep 19, 2017","22,336.0","22,299.0","22,343.0","22,296.0","84.47K","0.17%"
"Sep 20, 2017","22,376.0","22,344.0","22,389.0","22,274.0","118.81K","0.18%"
"Sep 21, 2017","22,333.0","22,372.0","22,387.0","22,317.0","96.18K","-0.19%"
"Sep 22, 2017","22,299.0","22,326.0","22,334.0","22,258.0","112.07K","-0.15%"
"Sep 25, 2017","22,276.0","22,300.0","22,343.0","22,174.0","144.99K","-0.10%"
"Sep 26, 2017","22,259.0","22,283.0","22,324.0","22,235.0","102.49K","-0.08%"
"Sep 27, 2017","22,298.0","22,250.0","22,326.0","22,208.0","115.42K","0.18%"
"Sep 28, 2017","22,320.0","22,288.0","22,345.0","22,237.0","94.36K","0.10%"
"Sep 29, 2017","22,346.0","22,319.0","22,351.0","22,281.0","82.47K","0.12%"
"Oct 02, 2017","22,507.0","22,355.0","22,520.0","22,347.0","104.28K","0.72%"
"Oct 03, 2017","22,608.0","22,512.0","22,622.0","22,500.0","75.52K","0.45%"
"Oct 04, 2017","22,607.0","22,610.0","22,631.0","22,580.0","73.33K","-0.00%"
