Date	Dow_Jones	P/E	P/B	Div Yield	Symbol	Expiry	Close	Open Interest	Change in OI	SMA	EMA	upper_band	middle_band	lower_band	PercentageChange	Vix
07-11-2019	27667	27.75	3.71	1.24	NIFTY	28-11-2019	12047.95	16182525	442275	11360.799	11975.21377	12151.84321	11680.8275	11209.81179	0.332277097	15.2075
08-11-2019	27631	27.51	3.68	1.25	NIFTY	28-11-2019	11945.35	15797100	-385425	11382.852	11965.25918	12156.60847	11715.3825	11274.15653	-0.85159716	15.855
11-11-2019	27658	27.52	3.68	1.25	NIFTY	28-11-2019	11943.7	15325650	-471450	11400.642	11958.07279	12157.49436	11746.9825	11336.47064	-0.013812906	16.25
12-11-2019	27663															
13-11-2019	27761	27.31	3.66	1.26	NIFTY	28-11-2019	11863.25	15586725	261075	11415.829	11926.46519	12140.36518	11773.33	11406.29482	-0.673576865	16.4625
14-11-2019	27746	27.38	3.67	1.26	NIFTY	28-11-2019	11899.65	15326775	-259950	11432.837	11917.52679	12133.21937	11796.3425	11459.46563	0.306829916	15.65
15-11-2019	27953	27.32	3.67	1.26	NIFTY	28-11-2019	11942.6	15538275	211500	11452.795	11925.88453	12127.91789	11819.695	11511.47211	0.360934985	15.03
18-11-2019	28008	27.29	3.67	1.26	NIFTY	28-11-2019	11920.9	15517050	-21225	11470.035	11924.22302	12129.69406	11835.7075	11541.72094	-0.181702477	15.755
19-11-2019	27895	27.31	3.69	1.25	NIFTY	28-11-2019	11969.15	15605100	88050	11492.69	11939.19868	12139.80645	11850.665	11561.52355	0.404751319	15.4125
20-11-2019	27800	27.23	3.71	1.24	NIFTY	28-11-2019	12018.15	14939700	-665400	11515.327	11965.51579	12148.59688	11870.355	11592.11312	0.409385796	15.16
21-11-2019	27748	27.89	3.7	1.25	NIFTY	28-11-2019	11974.55	14469450	-470250	11537.186	11968.52719	12145.32883	11887.8475	11630.36617	-0.362784622	14.975
22-11-2019	27862	27.77	3.68	1.25	NIFTY	28-11-2019	11914.5	13223925	-1245525	11556.003	11950.51813	12127.08239	11903.015	11678.94761	-0.501480223	14.8725
25-11-2019	28039	28.14	3.73	1.24	NIFTY	28-11-2019	12096.3	11877150	-1346775	11577.424	11999.11208	12122.33908	11927.3825	11732.42592	1.525871837	15.0025
26-11-2019	28130	28.05	3.72	1.24	NIFTY	28-11-2019	12075.2	10401900	-1475250	11597.712	12024.47472	12098.43284	11949.8925	11801.35216	-0.174433504	14.8375
27-11-2019	28148	28.2	3.74	1.23	NIFTY	28-11-2019	12108.55	6844800	-3557100	11619.954	12052.49982	12111.65657	11965.5475	11819.43843	0.276185902	14.6175
28-11-2019	28116.5	28.32	3.75	1.23	NIFTY	28-11-2019	12145.95	3756000	-3088800	11640.762	12083.64988	12135.04149	11980.835	11826.62851	0.308872656	13.9875
29-11-2019	28073	28.1	3.72	1.24	NIFTY	26-12-2019	12099.85	13719150	-521550	11662.415	12089.04992	12146.95572	11991.88	11836.80428	-0.379550385	13.8975
02-12-2019	27789	28.08	3.72	1.24	NIFTY	26-12-2019	12091.45	13588875	-130275	11687.574	12089.84995	12158.01221	12000.04	11842.06779	-0.069422348	14.2025
03-12-2019	27487	27.95	3.7	1.25	NIFTY	26-12-2019	12046.45	13667775	78900	11711.394	12075.3833	12162.30735	12003.3775	11844.44765	-0.372163802	14.5625
04-12-2019	27643	28.07	3.72	1.24	NIFTY	26-12-2019	12089.8	13663275	-4500	11738.964	12080.18886	12171.6983	12010.0675	11848.4367	0.359857053	13.3225
05-12-2019	27678	28.01	3.71	1.24	NIFTY	26-12-2019	12047.7	13161075	-502200	11754.008	12069.35924	12174.50375	12012.05	11849.59625	-0.348227431	14.305
06-12-2019	28014	27.78	3.68	1.25	NIFTY	26-12-2019	11955.7	13431675	270600	11760.976	12031.47283	12170.78812	12007.4375	11844.08688	-0.763631233	13.64
09-12-2019	27902	27.82	3.69	1.25	NIFTY	26-12-2019	11966.7	13320075	-111600	11768.033	12009.88189	12170.49205	12008.505	11846.51795	0.092006323	14.5975
10-12-2019	27921	27.63	3.66	1.26	NIFTY	26-12-2019	11898.2	13407450	87375	11776.615	11972.65459	12173.0011	12006.23	11839.4589	-0.572421804	14.29
11-12-2019	27924	27.76	3.68	1.25	NIFTY	26-12-2019	11938.15	13553025	145575	11783.979	11961.15306	12166.80237	12009.975	11853.14763	0.335765074	13.3775
12-12-2019	28131	27.9	3.7	1.25	NIFTY	26-12-2019	12028.65	14032050	479025	11792.962	11983.65204	12164.96403	12016.425	11867.88597	0.758073906	13.3475
13-12-2019	28168	28.17	3.73	1.24	NIFTY	26-12-2019	12142.35	14065275	33225	11805.117	12036.55136	12180.51064	12026.4125	11872.31436	0.945243232	13.3
16-12-2019	28253	28.09	3.72	1.24	NIFTY	26-12-2019	12082.55	13522500	-542775	11818.171	12051.88424	12182.44309	12034.495	11886.54691	-0.492491157	13.415
17-12-2019	28276	28.35	3.76	1.23	NIFTY	26-12-2019	12187.15	13572150	49650	11834.678	12096.97283	12204.20341	12045.395	11886.58659	0.865711294	12.5175
18-12-2019	28266	28.48	3.77	1.22	NIFTY	26-12-2019	12243.15	13320525	-251625	11855.238	12145.69855	12236.60836	12056.645	11876.68164	0.459500375	12.3375
19-12-2019	28386	28.57	3.79	1.22	NIFTY	26-12-2019	12268.95	13302975	-17550	11877.377	12186.78237	12269.32172	12071.365	11873.40828	0.210730082	12.1225
20-12-2019	28605.6	28.6	3.79	1.22	NIFTY	26-12-2019	12290	12728100	-574875	11896.223	12221.18824	12296.09093	12090.14	11884.18907	0.171571324	12.325
23-12-2019	28550	28.58	3.79	1.22	NIFTY	26-12-2019	12276.45	11010900	-1717200	11916.667	12239.60883	12320.56552	12099.1475	11877.72948	-0.110252238	11.9575
24-12-2019	28508	28.47	3.77	1.22	NIFTY	26-12-2019	12238.45	7411500	-3599400	11935.202	12239.22255	12336.49503	12107.31	11878.12497	-0.309535737	11.625
25-12-2019	28516.5															
26-12-2019	28619	28.26	3.74	1.23	NIFTY	26-12-2019	12135.35	5145525	-2265975	11951.183	12204.59837	12338.16151	12108.65	11879.13849	-0.842426941	11.1225
27-12-2019	28610	28.48	3.78	1.23	NIFTY	30-01-2020	12319.25	12163500	836850	11968.78	12242.81558	12364.23082	12117.315	11870.39918	1.515407467	10.525
30-12-2019	28440	28.5	3.78	1.23	NIFTY	30-01-2020	12329.3	12108300	-55200	11985.855	12271.64372	12392.16455	12128.7875	11865.41045	0.081579642	11.0075
31-12-2019	28508	28.3	3.75	1.24	NIFTY	30-01-2020	12246.25	12263025	154725	11998.767	12263.17915	12404.12516	12136.5275	11868.92984	-0.673598663	11.6675
01-01-2020	28568	28.33	3.76	1.24	NIFTY	30-01-2020	12243.8	12014775	-248250	12010.243	12256.71943	12414.53251	12146.395	11878.25749	-0.020006124	11.5975
02-01-2020	28841	28.56	3.79	1.23	NIFTY	30-01-2020	12339.3	12446775	432000	12024.542	12284.24629	12438.29278	12158.87	11879.44722	0.779986605	11.49
03-01-2020	28602	28.44	3.77	1.23	NIFTY	30-01-2020	12256.45	11880825	-565950	12037.177	12274.98086	12446.92944	12169.3075	11891.68556	-0.671431929	12.695
06-01-2020	28642	27.89	3.7	1.26	NIFTY	30-01-2020	12043.7	11997525	116700	12045.828	12197.88724	12440.21514	12173.7075	11907.19986	-1.735820731	14.7775
07-01-2020	28526	28.03	3.72	1.25	NIFTY	30-01-2020	12106.7	12002625	5100	12055.783	12167.49149	12432.01986	12180.7075	11929.39514	0.523095062	14.61
08-01-2020	28770	27.97	3.71	1.25	NIFTY	30-01-2020	12063.5	12002700	75	12064.553	12132.82766	12411.84036	12188.9725	11966.10464	-0.356827211	15.64
09-01-2020	28929	28.41	3.77	1.23	NIFTY	30-01-2020	12269.75	13165800	1163100	12074.039	12178.46844	12398.66674	12205.5525	12012.43826	1.709702823	13.9975
10-01-2020	28777	28.51	3.78	1.23	NIFTY	30-01-2020	12290	13284300	118500	12083.035	12215.64563	12396.88231	12218.62	12040.35769	0.165040037	14.0775
13-01-2020	28871	28.67	3.8	1.22	NIFTY	30-01-2020	12362.15	13281750	-2550	12092.699	12264.48042	12414.68047	12229.61	12044.53953	0.587062653	14.275
14-01-2020	28934	28.67	3.81	1.22	NIFTY	30-01-2020	12397	13552950	271200	12102.074	12308.65361	12431.18418	12245.3325	12059.48082	0.281908891	13.9125
15-01-2020	29029	28.63	3.81	1.22	NIFTY	30-01-2020	12378.05	13072350	-480600	12110.041	12331.78574	12447.28894	12254.8775	12062.46606	-0.152859563	14.12
16-01-2020	29240	28.62	3.68	1.24	NIFTY	30-01-2020	12374.35	13387050	314700	12118.408	12345.97383	12460.62901	12261.4375	12062.24599	-0.029891623	14.1825
17-01-2020	29279	28.61	3.67	1.24	NIFTY	30-01-2020	12384.65	13602150	215100	12125.94	12358.86589	12473.54353	12267.2225	12060.90147	0.083236695	14.1275
19-01-2020	29306															
20-01-2020	29280	28	3.63	1.25	NIFTY	30-01-2020	12263.15	13181400	-420750	12130.244	12326.96059	12471.93998	12265.88	12059.82002	-0.981053159	15.41
21-01-2020	29179	27.84	3.45	1.25	NIFTY	30-01-2020	12203.1	13017450	-163950	12135.399	12285.67373	12469.99323	12262.2125	12054.43177	-0.489678427	15.8625
22-01-2020	29140	27.73	3.42	1.26	NIFTY	30-01-2020	12145.25	12877650	-139800	12139.43	12238.86582	12471.34933	12257.5525	12043.75567	-0.47405987	16.36
23-01-2020	29127	27.88	3.43	1.25	NIFTY	30-01-2020	12201	12597825	-279825	12146.185	12226.24388	12468.96701	12260.835	12052.70299	0.459027192	15.855
24-01-2020	28933	28.1	3.45	1.24	NIFTY	30-01-2020	12271.6	12394500	-203325	12153.624	12241.36259	12464.93965	12258.4525	12051.96535	0.578641095	15.56
27-01-2020	28481	27.73	3.42	1.25	NIFTY	30-01-2020	12125.7	12369675	-24825	12157.286	12202.80839	12459.79835	12248.2725	12036.74665	-1.18892402	17.175
28-01-2020	28710	26.65	3.4	1.26	NIFTY	30-01-2020	12068	10895025	-1474650	12160.228	12157.87226	12465.02406	12239.36	12013.69594	-0.475848817	17.2975
29-01-2020	28710	26.81	3.42	1.26	NIFTY	30-01-2020	12121.55	8229000	-2666025	12163.276	12145.76484	12464.64913	12233.2475	12001.84587	0.443735499	16.4975
30-01-2020	28791	26.57	3.39	1.27	NIFTY	30-01-2020	12043.5	5467875	-2761125	12163.783	12111.67656	12458.50569	12218.4575	11978.40931	-0.643894551	16.7975
31-01-2020	28196	26.41	3.37	1.27	NIFTY	27-02-2020	11994.3	11435250	1266900	12164.178	12072.55104	12463.60673	12205.35	11947.09327	-0.408519118	17.3675
03-02-2020	28361	25.9	3.3	1.3	NIFTY	27-02-2020	11703.15	13907025	-81750	12151.123	11856.60602	12571.05441	12165.7325	11760.41059	0.413988966	15.7825
04-02-2020	28789	26.57	3.37	1.27	NIFTY	27-02-2020	11964.25	13816500	-90525	12148.904	11892.48735	12573.34253	12160.77	11748.19747	2.231023272	14.38
05-02-2020	29241	27.05	3.4	1.26	NIFTY	27-02-2020	12086.3	13788375	-28125	12148.459	11957.09156	12562.2231	12151.5975	11740.9719	1.020122448	14.1725
06-02-2020	29328	27.16	3.42	1.26	NIFTY	27-02-2020	12136.35	13749750	-38625	12148.267	12016.84438	12549.61531	12143.915	11738.21469	0.414105227	13.78
07-02-2020	29044	27.03	3.41	1.26	NIFTY	27-02-2020	12095.9	13771200	21450	12148.188	12043.19625	12524.07377	12130.6025	11737.13123	-0.333296255	13.7475
10-02-2020	29245	26.89	3.39	1.27	NIFTY	27-02-2020	12040.05	13991400	220200	12147.16	12042.1475	12488.24392	12112.755	11737.26608	-0.461726701	14.21
11-02-2020	29229	27.21	3.41	1.26	NIFTY	27-02-2020	12126.85	13540875	-450525	12148.768	12070.38167	12455.61639	12100.195	11744.77361	0.720927239	13.88
12-02-2020	29523	27.65	3.44	1.25	NIFTY	27-02-2020	12228.45	13212000	-328875	12151.541	12123.07111	12431.08511	12092.9	11754.71489	0.837810313	13.6225
13-02-2020	29432	27.59	3.43	1.25	NIFTY	27-02-2020	12174.6	12974475	-237525	12154.079	12140.24741	12395.82903	12082.3975	11768.96597	-0.440366522	13.37
14-02-2020	29395	27.45	3.41	1.26	NIFTY	27-02-2020	12129.65	12662100	-312375	12157.558	12136.71494	12378.99362	12075.7225	11772.45138	-0.369211309	13.615
16-02-2020	29445.5															
17-02-2020	29356	27.42	3.39	1.27	NIFTY	27-02-2020	12074.45	12317025	-345075	12159.713	12115.95996	12366.88567	12069.29	11771.69433	-0.455083205	14.415
18-02-2020	29211	27.29	3.38	1.27	NIFTY	27-02-2020	12006.1	12216600	-100425	12161.871	12079.33997	12359.00431	12062.3325	11765.66069	-0.566071332	14.51
19-02-2020	29337	27.6	3.41	1.26	NIFTY	27-02-2020	12142.7	11783700	-432900	12165.962	12100.45998	12351.69515	12059.4175	11767.13985	1.137754975	14.0225
20-02-2020	29171	27.5	3.4	1.26	NIFTY	27-02-2020	12079	11504625	-279075	12166.969	12093.30665	12325.69997	12049.7875	11773.87503	-0.524595024	13.7
21-02-2020	28981															
24-02-2020	27968	26.92	3.33	1.29	NIFTY	27-02-2020	11827.55	10834425	-670200	12160.673	12004.7211	12324.64562	12034.88	11745.11438	-2.081712062	16.9975
25-02-2020	27117	26.85	3.32	1.29	NIFTY	27-02-2020	11816.55	8357700	-2476725	12155.353	11941.9974	12326.68565	12022.3075	11717.92935	-0.0930032	16.8975
26-02-2020	26914	26.58	3.29	1.3	NIFTY	27-02-2020	11695.65	6905025	-1452675	12145.523	11859.8816	12332.98141	12001.0125	11669.04359	-1.023141272	18.26
27-02-2020	25552	26.48	3.27	1.31	NIFTY	27-02-2020	11631.45	4378575	-2526450	12133.289	11783.73773	12348.45858	11980.41	11612.36142	-0.548922035	17.765
28-02-2020	25364	25.49	3.15	1.36	NIFTY	26-03-2020	11149.15	15312675	831750	12110.893	11572.20849	12454.36663	11938.1525	11421.93837	-4.146516556	23.235
02-03-2020	26468	25.34	3.13	1.37	NIFTY	26-03-2020	11123.7	13738950	-1573725	12087.567	11422.70566	12528.25729	11911.5925	11294.92771	-0.228268523	25.2025
03-03-2020	25880	25.73	3.18	1.35	NIFTY	26-03-2020	11294.75	14202225	463275	12067.933	11380.05377	12559.01742	11891.1725	11223.32758	1.537707777	24.5425
04-03-2020	26965	25.61	3.17	1.35	NIFTY	26-03-2020	11247.1	14848050	645825	12048.106	11335.73585	12578.34447	11855.315	11132.28553	-0.421877421	24.225
05-03-2020	26060	25.65	3.17	1.35	NIFTY	26-03-2020	11255.35	15140400	292350	12030.506	11308.94057	12573.49615	11813.7675	11054.03885	0.073352242	23.2475
06-03-2020	25789	25.01	3.09	1.39	NIFTY	26-03-2020	10939.9	17413650	2273250	12002.919	11185.92704	12587.48545	11753.945	10920.40455	-2.802667176	25.6425
09-03-2020	23877	23.79	2.94	1.46	NIFTY	26-03-2020	10462.35	17250675	-162975	11965.58	10944.7347	12661.38919	11672.2675	10683.14581	-4.365213576	30.8
10-03-2020	24849															
11-03-2020	23575	23.8	2.94	1.46	NIFTY	26-03-2020	10450.75	16914675	-336000	11929.67	10780.07313	12699.36076	11592.8025	10486.24424	-0.110873752	31.555
12-03-2020	21085	21.83	2.7	1.59	NIFTY	26-03-2020	9546.6	16218375	-696300	11875.726	10368.91542	12855.99755	11463.79	10071.58245	-8.651532187	41.1625
13-03-2020	22988	22.66	2.8	1.53	NIFTY	26-03-2020	9897.7	15456750	-761625	11826.894	10211.84361	12849.75192	11347.2525	9844.753083	3.677749146	51.4725
16-03-2020	20399	20.93	2.59	1.66	NIFTY	26-03-2020	9118.45	16982700	1525950	11764.134	9847.379076	12932.46551	11194.445	9456.424485	-7.873041212	58.875
17-03-2020	20966	20.41	2.52	1.7	NIFTY	26-03-2020	8915.6	15864600	-1118100	11701.572	9536.78605	12978.25256	11033.7425	9089.232442	-2.224610542	62.925
18-03-2020	19981	19.27	2.38	1.8	NIFTY	26-03-2020	8433.7	15173250	-691350	11628.112	9169.0907	13038.94036	10851.705	8664.469636	-5.405132577	63.955
19-03-2020	20003	18.63	2.36	1.84	NIFTY	26-03-2020	8205.9	14296050	-877200	11550.96	8848.027134	13064.42565	10661.695	8258.964346	-2.701068333	72.1975
20-03-2020	20255.5	19.72	2.49	1.74	NIFTY	26-03-2020	8723.1	14411475	115425	11480.027	8806.384756	12933.8959	10490.715	8047.534101	6.302782145	67.1
23-03-2020	18497	17.15	2.17	2	NIFTY	26-03-2020	7581.55	11596800	-2814675	11385.858	8398.106504	12903.07224	10265.8425	7628.612762	-13.08651741	71.985
24-03-2020	20608	17.58	2.22	1.95	NIFTY	26-03-2020	7849.9	9158925	-2437875	11295.613	8215.371003	12801.24844	10066.96	7332.671561	3.539513688	83.6075
25-03-2020	21026	18.74	2.37	1.83	NIFTY	26-03-2020	8362.2	8715450	-443475	11214.917	8264.314002	12600.90765	9894.2425	7187.577352	6.526197786	77.625
26-03-2020	22348	19.47	2.46	1.76	NIFTY	26-03-2020	8630.3	7058100	-1657350	11139.962	8386.309334	12368.24903	9740.975	7113.700966	3.20609409	71.5325
27-03-2020	21437	19.52	2.47	1.76	NIFTY	30-04-2020	8651.4	9616500	-385050	11065.503	8474.67289	12109.19666	9591.9725	7074.748342	0.244487445	70.385
30-03-2020	22167	18.66	2.36	1.84	NIFTY	30-04-2020	8290.15	10246950	630450	10983.613	8413.16526	11920.5942	9449.0225	6977.450801	-4.175624754	71.89
31-03-2020	21751	19.38	2.45	1.77	NIFTY	30-04-2020	8620.95	9933750	-313200	10910.769	8482.42684	11695.01573	9323.885	6952.754267	3.990277619	64.4075
01-04-2020	20740	18.6	2.35	1.84	NIFTY	30-04-2020	8257.3	9658875	-274875	10831.853	8407.38456	11403.75148	9172.0125	6940.27352	-4.21821261	60.0525
02-04-2020	21273															
03-04-2020	20957	18.22	2.3	1.88	NIFTY	30-04-2020	8084.5	9590325	-68550	10750.638	8299.756373	11076.88457	9013.8825	6950.880429	-2.092693738	55.3025
06-04-2020	22488															
07-04-2020	22491	19.81	2.51	1.73	NIFTY	30-04-2020	8875.85	9551850	-38475	10684.135	8491.787582	10683.29578	8894.9075	7106.519224	9.788484136	51.8
08-04-2020	23246	19.72	2.49	1.74	NIFTY	30-04-2020	8750.55	9316500	-235350	10613.714	8578.041721	10307.99346	8785.44	7262.886538	-1.411695781	52.2425
09-04-2020	23618	20.53	2.6	1.67	NIFTY	30-04-2020	9086.7	10029075	712575	10552.934	8747.594481	10041.41823	8716.6575	7391.896765	3.841472822	49.745
10-04-2020	23676															
13-04-2020	23309	20.27	2.56	1.69	NIFTY	30-04-2020	9011.1	9731175	-297900	10491.796	8835.429654	9717.143648	8644.675	7572.206352	-0.831985209	51.4575
14-04-2020	23880															
15-04-2020	23391	20.11	2.54	1.7	NIFTY	30-04-2020	8930.3	9121125	-610050	10427.971	8867.053103	9613.866665	8613.86	7613.853335	-0.896671882	49.735
16-04-2020	23407	20.25	2.56	1.69	NIFTY	30-04-2020	9035.45	9405375	284250	10367.81	8923.185402	9406.49697	8570.7475	7734.99803	1.177452045	46.095
17-04-2020	24159	20.85	2.64	1.64	NIFTY	30-04-2020	9311.3	9522150	116775	10314.15	9052.556935	9445.140404	8580.39	7715.639596	3.052974672	42.5925
20-04-2020	23488	20.75	2.64	1.64	NIFTY	30-04-2020	9260.5	9397725	-124425	10266.262	9121.87129	9501.316622	8597.635	7693.953378	-0.545573658	43.455
21-04-2020	22929	20.1	2.56	1.69	NIFTY	30-04-2020	8971.6	9561600	163875	10211.631	9071.78086	9539.047434	8624.53	7710.012566	-3.11970196	45.1975
22-04-2020	23356	20.56	2.62	1.66	NIFTY	30-04-2020	9188.3	9405525	-156075	10156.112	9110.620573	9598.424647	8673.65	7748.875353	2.415399706	42.8225
23-04-2020	23337	20.84	2.65	1.63	NIFTY	30-04-2020	9296.75	9105825	-299700	10100.321	9172.663715	9666.219975	8702.3325	7738.445025	1.180305388	39.23
24-04-2020	23658	20.48	2.61	1.66	NIFTY	30-04-2020	9138.25	8799300	-306525	10040.359	9161.192477	9611.804468	8780.1675	7948.530532	-1.704896873	39.1175
27-04-2020	23999	20.77	2.65	1.64	NIFTY	30-04-2020	9295.15	7084200	-1715100	9984.344	9205.844985	9594.517894	8852.43	8110.342106	1.716958936	38.0425
28-04-2020	24045	21	2.67	1.62	NIFTY	30-04-2020	9397.75	6136275	-947925	9931.498	9269.813323	9646.757494	8904.2075	8161.657506	1.103801445	35.355
29-04-2020	24566	21.65	2.72	1.59	NIFTY	30-04-2020	9549.15	5063550	-1072725	9879.944	9362.925549	9731.8934	8950.15	8168.4066	1.611023915	33.8375
30-04-2020	24230	22.35	2.81	1.54	NIFTY	30-04-2020	9842.4	3869025	-1194525	9832.223	9522.750366	9868.949459	9009.7	8150.450541	3.070953959	33.9875
01-05-2020	23619															
04-05-2020	23571	21.39	2.65	1.64	NIFTY	28-05-2020	9285.9	8901375	-256875	9774.449	9443.800244	9859.55081	9059.4875	8259.42419	-5.654108754	43.67
05-05-2020	23761	21.19	2.62	1.65	NIFTY	28-05-2020	9208.6	8345250	-556125	9716.028	9365.400163	9865.163665	9088.87	8312.576335	-0.83244489	43.6075
06-05-2020	23513	21.34	2.64	1.64	NIFTY	28-05-2020	9280.7	7820625	-524625	9660.153	9337.166775	9819.169145	9140.04	8460.910855	0.782963751	41.2475
07-05-2020	23843	21.18	2.62	1.65	NIFTY	28-05-2020	9204.25	7961475	140850	9604.116	9292.861183	9672.125853	9196.0275	8719.929147	-0.823752519	39.93
08-05-2020	24286	21.28	2.64	1.64	NIFTY	28-05-2020	9236.65	8021550	60075	9545.995	9274.124122	9667.052253	9214.0675	8761.082747	0.352011299	38.4075
11-05-2020	24124	21.21	2.63	1.65	NIFTY	28-05-2020	9225.15	7422825	-598725	9488.918	9257.799415	9637.794506	9237.7975	8837.800494	-0.124504014	38.0375
12-05-2020	23574	21.11	2.62	1.65	NIFTY	28-05-2020	9212.35	7393350	-29475	9436.614	9242.64961	9638.292061	9244.08	8849.867939	-0.138751131	38.205
13-05-2020	23166	21.51	2.67	1.62	NIFTY	28-05-2020	9393.55	7460925	67575	9388.154	9292.94974	9647.328507	9263.2025	8879.076493	1.966924835	38.835
14-05-2020	23534	21	2.6	1.67	NIFTY	28-05-2020	9143.9	7516350	55425	9337.119	9243.266493	9631.343466	9273.8825	8916.421534	-2.657674681	38.1825
15-05-2020	23517	20.98	2.6	1.67	NIFTY	28-05-2020	9137.1	7678350	162000	9287.232	9207.877662	9625.442841	9278.965	8932.487159	-0.074366518	38.0175
18-05-2020	24507	20.26	2.51	1.73	NIFTY	28-05-2020	8825.85	7851750	173400	9240.766	9080.535108	9652.868099	9254.6925	8856.516901	-3.406441869	40.915
19-05-2020	24158	20.39	2.53	1.72	NIFTY	28-05-2020	8884.1	7889175	37425	9195.974	9015.056739	9665.509617	9235.8725	8806.235383	0.659993088	39.4525
20-05-2020	24519	21.16	2.58	1.68	NIFTY	28-05-2020	9066.65	7764150	-125025	9151.412	9032.254493	9660.454689	9240.625	8820.795311	2.054794521	35.81
21-05-2020	24376	21.14	2.59	1.67	NIFTY	28-05-2020	9075.1	7511325	-252825	9107.972	9046.536328	9660.477572	9234.965	8809.452428	0.093198701	32.985
22-05-2020	24424	20.97	2.57	1.69	NIFTY	28-05-2020	9027.8	7361100	-150225	9063.421	9040.290886	9655.288866	9221.5175	8787.746134	-0.521206378	32.3775
24-05-2020	24543.5															
25-05-2020	24642															
26-05-2020	25002	21.1	2.57	1.69	NIFTY	28-05-2020	9034	6181575	-1179525	9025.303	9038.193924	9656.412697	9216.305	8776.197303	0.068676754	31.47
27-05-2020	25534	21.77	2.65	1.64	NIFTY	28-05-2020	9309.4	5047875	-1133700	9002.244	9128.595949	9657.679256	9217.0175	8776.355744	3.048483507	31.2725
28-05-2020	25457	22.17	2.7	1.61	NIFTY	28-05-2020	9483.95	3240150	-1807725	8982.908	9247.047299	9670.578236	9221.3275	8772.076764	1.874986573	30.0175
29-05-2020	25378	22.38	2.73	1.59	NIFTY	25-06-2020	9494.1	9894075	326100	8981.858	9329.3982	9660.370617	9218.575	8776.779383	0.107022918	30.22
01-06-2020	25463	22.96	2.8	1.55	NIFTY	25-06-2020	9791	9994425	100350	8979.724	9483.265466	9643.625741	9216.005	8788.384259	3.127205317	30.7425
02-06-2020	25701	23.31	2.84	1.53	NIFTY	25-06-2020	9962.95	10725975	731550	8996.614	9643.160311	9787.336649	9249.8575	8712.378351	1.756204678	30.115
03-06-2020	26228	23.5	2.86	1.51	NIFTY	25-06-2020	10071.8	10430775	-295200	9019.738	9786.040207	9938.161012	9293.0175	8647.873988	1.09254789	30.0425
04-06-2020	26253	23.42	2.85	1.52	NIFTY	25-06-2020	10017.65	10050300	-380475	9051.417	9863.243472	10048.03441	9329.865	8611.695587	-0.537639747	29.69
05-06-2020	27072	23.91	2.89	1.5	NIFTY	25-06-2020	10145.5	10329825	279525	9090.209	9957.328981	10174.92753	9376.9275	8578.927465	1.276247423	28.68
08-06-2020	27527	23.97	2.89	1.5	NIFTY	25-06-2020	10165.35	10512525	182700	9119.054	10026.66932	10288.5594	9423.3625	8558.165603	0.195653245	29.6475
09-06-2020	27264	24.25	2.86	1.52	NIFTY	25-06-2020	10034	10478625	-33900	9168.103	10029.11288	10363.10544	9463.805	8564.504561	-1.292134555	30.205
